sex__cat,age__cat,race__cat,marital-status__cat,education__cat,native-country__cat,workclass__cat,occupation__cat,salary-class__cat
Male,29,White,Married-civ-spouse,HS-grad,Mexico,Private,Adm-clerical,<=50K
Male,33,White,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,60,White,Married-civ-spouse,Masters,United-States,Local-gov,Prof-specialty,>50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,37,White,Married-civ-spouse,Assoc-voc,United-States,Local-gov,Protective-serv,>50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Transport-moving,<=50K
Female,18,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,41,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,50,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,>50K
Female,26,White,Separated,HS-grad,Honduras,Self-emp-inc,Sales,<=50K
Male,50,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,28,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K
Male,44,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Female,19,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,34,White,Never-married,Assoc-voc,United-States,Private,Craft-repair,<=50K
Male,27,White,Married-civ-spouse,HS-grad,United-States,State-gov,Tech-support,<=50K
Female,45,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Male,31,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
Female,40,White,Married-civ-spouse,9th,Yugoslavia,Local-gov,Other-service,>50K
Male,22,White,Married-spouse-absent,9th,Mexico,Private,Other-service,<=50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,42,White,Never-married,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,60,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,30,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,>50K
Female,26,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,53,White,Separated,HS-grad,United-States,Private,Craft-repair,<=50K
Male,41,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Female,29,White,Never-married,Assoc-voc,United-States,Private,Priv-house-serv,<=50K
Male,24,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,40,Black,Separated,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,36,White,Married-civ-spouse,10th,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,49,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K
Male,21,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Female,36,Asian-Pac-Islander,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Female,25,Black,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,29,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,25,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
Male,40,White,Divorced,Assoc-voc,United-States,Private,Prof-specialty,<=50K
Male,47,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Craft-repair,<=50K
Male,53,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,>50K
Female,51,White,Divorced,Assoc-voc,United-States,Local-gov,Adm-clerical,<=50K
Male,43,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Female,65,White,Widowed,HS-grad,United-States,Private,Sales,<=50K
Male,56,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,52,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,29,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,29,White,Never-married,Some-college,United-States,State-gov,Other-service,<=50K
Male,21,White,Married-civ-spouse,11th,Mexico,Private,Craft-repair,<=50K
Male,20,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,39,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,51,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,51,White,Married-civ-spouse,HS-grad,United-States,Private,Tech-support,>50K
Male,18,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,53,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Exec-managerial,>50K
Female,37,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
Male,69,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,>50K
Male,26,White,Married-civ-spouse,HS-grad,United-States,Private,Farming-fishing,<=50K
Male,28,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,51,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,38,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,50,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
Male,59,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K
Male,33,Black,Never-married,10th,United-States,Private,Other-service,<=50K
Male,41,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,45,Asian-Pac-Islander,Widowed,Bachelors,Philippines,Private,Other-service,<=50K
Male,50,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,40,White,Divorced,HS-grad,Puerto-Rico,Local-gov,Craft-repair,<=50K
Male,44,Black,Married-civ-spouse,Bachelors,United-States,Private,Prof-specialty,>50K
Male,44,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Female,33,Other,Married-civ-spouse,HS-grad,Columbia,Private,Machine-op-inspct,<=50K
Female,28,White,Married-civ-spouse,Assoc-voc,United-States,Private,Other-service,<=50K
Male,26,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Female,64,White,Widowed,HS-grad,United-States,State-gov,Adm-clerical,<=50K
Male,44,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Female,28,White,Divorced,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,35,Asian-Pac-Islander,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,60,White,Married-civ-spouse,12th,United-States,Private,Adm-clerical,<=50K
Male,53,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,43,White,Never-married,9th,United-States,Private,Machine-op-inspct,<=50K
Male,18,White,Never-married,12th,United-States,Private,Other-service,<=50K
Male,57,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,17,White,Never-married,11th,United-States,Private,Priv-house-serv,<=50K
Female,34,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Male,47,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Machine-op-inspct,<=50K
Female,36,White,Never-married,HS-grad,Nicaragua,Private,Adm-clerical,<=50K
Male,33,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Adm-clerical,<=50K
Male,34,White,Married-civ-spouse,Bachelors,Jamaica,Private,Sales,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,45,Black,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,>50K
Male,30,White,Never-married,Assoc-voc,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,40,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Male,66,Black,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,38,White,Divorced,Some-college,United-States,Private,Sales,<=50K
Male,18,White,Never-married,5th-6th,Mexico,Private,Other-service,<=50K
Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,55,White,Married-civ-spouse,Some-college,Poland,Private,Prof-specialty,>50K
Female,36,Black,Separated,HS-grad,United-States,Private,Other-service,<=50K
Female,35,White,Divorced,Some-college,United-States,Private,Sales,<=50K
Male,18,Amer-Indian-Eskimo,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,23,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,36,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,>50K
Female,24,Black,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,54,White,Married-civ-spouse,HS-grad,United-States,Private,Exec-managerial,>50K
Male,33,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Female,33,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Sales,<=50K
Male,54,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Sales,>50K
Male,20,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,53,Asian-Pac-Islander,Married-civ-spouse,Bachelors,India,Private,Exec-managerial,>50K
Male,34,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,47,White,Divorced,9th,United-States,Private,Other-service,<=50K
Male,30,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,41,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
Male,28,White,Never-married,Bachelors,United-States,Private,Handlers-cleaners,<=50K
Male,28,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Female,44,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,54,White,Married-civ-spouse,Some-college,United-States,Private,Protective-serv,>50K
Female,40,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
Male,29,White,Divorced,Some-college,United-States,State-gov,Adm-clerical,<=50K
Female,55,White,Widowed,Some-college,United-States,Private,Other-service,<=50K
Male,34,Other,Never-married,Bachelors,United-States,Self-emp-inc,Prof-specialty,<=50K
Male,24,White,Never-married,9th,El-Salvador,Private,Other-service,<=50K
Male,27,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K
Male,33,Black,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K
Male,33,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Female,40,White,Married-civ-spouse,Some-college,Dominican-Republic,Private,Adm-clerical,<=50K
Male,68,White,Married-civ-spouse,HS-grad,United-States,Private,Protective-serv,<=50K
Male,45,White,Married-civ-spouse,12th,United-States,Private,Adm-clerical,<=50K
Male,78,White,Married-civ-spouse,11th,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,31,White,Married-civ-spouse,Assoc-voc,United-States,Self-emp-inc,Farming-fishing,<=50K
Female,40,White,Divorced,HS-grad,Vietnam,Private,Craft-repair,<=50K
Male,45,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,49,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,>50K
Male,20,White,Never-married,Some-college,United-States,Private,Exec-managerial,<=50K
Female,30,White,Married-civ-spouse,Bachelors,United-States,Private,Adm-clerical,<=50K
Female,63,White,Never-married,5th-6th,United-States,Self-emp-not-inc,Sales,<=50K
Male,48,White,Married-civ-spouse,11th,United-States,Private,Farming-fishing,<=50K
Male,50,White,Married-civ-spouse,Assoc-voc,United-States,Private,Protective-serv,<=50K
Male,39,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Female,20,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,30,White,Divorced,HS-grad,United-States,Private,Transport-moving,<=50K
Female,31,White,Divorced,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,35,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,25,White,Never-married,Prof-school,United-States,Private,Prof-specialty,<=50K
Male,23,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K
Female,23,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,48,White,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,31,White,Never-married,HS-grad,United-States,Self-emp-inc,Craft-repair,<=50K
Female,31,White,Never-married,1st-4th,El-Salvador,Private,Other-service,<=50K
Female,52,Black,Widowed,HS-grad,United-States,Self-emp-not-inc,Other-service,<=50K
Male,41,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,36,White,Separated,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Female,31,Amer-Indian-Eskimo,Divorced,Assoc-voc,United-States,Private,Sales,<=50K
Female,27,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Male,24,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,<=50K
Male,24,White,Never-married,Some-college,United-States,Private,Craft-repair,<=50K
Male,42,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,37,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,42,White,Married-civ-spouse,Some-college,Germany,Private,Adm-clerical,<=50K
Female,72,White,Divorced,11th,Canada,Federal-gov,Adm-clerical,<=50K
Male,23,Black,Never-married,Some-college,United-States,Private,Handlers-cleaners,<=50K
Male,44,White,Married-civ-spouse,Masters,United-States,Private,Craft-repair,>50K
Male,24,White,Never-married,Assoc-acdm,United-States,Private,Handlers-cleaners,<=50K
Male,76,White,Widowed,HS-grad,United-States,Private,Other-service,<=50K
Male,54,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,>50K
Female,45,White,Divorced,Bachelors,United-States,Private,Adm-clerical,>50K
Female,38,Black,Never-married,Some-college,United-States,Private,Sales,<=50K
Female,17,White,Never-married,12th,United-States,Private,Adm-clerical,<=50K
Female,48,White,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,57,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,<=50K
Female,29,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,46,Black,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Female,24,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,>50K
Male,20,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,31,White,Never-married,1st-4th,Mexico,Private,Handlers-cleaners,<=50K
Male,68,White,Separated,5th-6th,Italy,Private,Other-service,<=50K
Female,30,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,23,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,32,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
Male,21,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,37,White,Married-civ-spouse,Some-college,Germany,Private,Sales,>50K
Male,36,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,90,Asian-Pac-Islander,Married-civ-spouse,Assoc-acdm,Philippines,Local-gov,Adm-clerical,<=50K
Female,49,White,Divorced,Some-college,United-States,Private,Other-service,<=50K
Male,19,Amer-Indian-Eskimo,Never-married,12th,United-States,Private,Handlers-cleaners,<=50K
Male,49,White,Divorced,Bachelors,United-States,Private,Protective-serv,<=50K
Female,22,White,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
Male,34,White,Never-married,Bachelors,United-States,State-gov,Prof-specialty,<=50K
Male,47,White,Married-civ-spouse,HS-grad,Mexico,Private,Other-service,<=50K
Male,56,White,Divorced,7th-8th,Mexico,Self-emp-not-inc,Sales,<=50K
Female,42,Black,Divorced,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,59,White,Married-civ-spouse,Doctorate,United-States,Private,Sales,<=50K
Female,26,White,Never-married,Assoc-voc,United-States,Self-emp-not-inc,Other-service,<=50K
Female,48,White,Widowed,12th,United-States,Private,Handlers-cleaners,<=50K
Male,33,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Female,28,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,22,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,43,White,Married-civ-spouse,9th,Mexico,Private,Exec-managerial,<=50K
Male,56,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Other-service,<=50K
Male,49,White,Separated,9th,United-States,Private,Handlers-cleaners,<=50K
Male,36,White,Never-married,Prof-school,United-States,Private,Exec-managerial,>50K
Female,40,Black,Separated,HS-grad,United-States,Private,Sales,<=50K
Male,46,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,23,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
