sex__cat;age__cat;race__cat;marital-status__cat;education__cat;native-country__cat;workclass__cat;occupation__cat;salary-class__cat
Male;27;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;27;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Transport-moving;>50K
Male;27;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;27;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;27;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;27;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Female;28;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Other-service;<=50K
Female;28;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Female;28;White;Married-civ-spouse;Some-college;United-States;Non-Government;Tech-support;<=50K
Female;28;White;Married-civ-spouse;Assoc-acdm;United-States;Government;Adm-clerical;>50K
Male;28;White;Married-civ-spouse;10th;United-States;Non-Government;Transport-moving;<=50K
Male;28;White;Married-civ-spouse;11th;United-States;Non-Government;Transport-moving;<=50K
Male;28;White;Married-civ-spouse;5th-6th;Mexico;Non-Government;Handlers-cleaners;<=50K
Male;28;White;Married-civ-spouse;5th-6th;Mexico;Non-Government;Machine-op-inspct;<=50K
Male;28;White;Married-civ-spouse;9th;United-States;Non-Government;Sales;<=50K
Male;28;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Farming-fishing;<=50K
Male;28;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Sales;<=50K
Male;28;White;Married-civ-spouse;Bachelors;United-States;Government;Protective-serv;<=50K
Male;28;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;28;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Government;Protective-serv;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;28;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;<=50K
Male;28;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;28;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;<=50K
Male;28;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Tech-support;>50K
Male;28;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Tech-support;>50K
Male;28;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;28;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;28;White;Married-civ-spouse;HS-grad;Poland;Non-Government;Craft-repair;>50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Farming-fishing;>50K
Male;28;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;>50K
Female;29;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Other-service;<=50K
Female;29;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Exec-managerial;<=50K
Female;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;29;White;Married-civ-spouse;10th;United-States;Non-Government;Craft-repair;<=50K
Male;29;White;Married-civ-spouse;5th-6th;Mexico;Non-Government;Other-service;<=50K
Male;29;White;Married-civ-spouse;7th-8th;Mexico;Non-Government;Transport-moving;<=50K
Male;29;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Machine-op-inspct;<=50K
Male;29;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Prof-specialty;<=50K
Male;29;White;Married-civ-spouse;Bachelors;Nicaragua;Government;Prof-specialty;<=50K
Male;29;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;<=50K
Male;29;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;29;White;Married-civ-spouse;HS-grad;Mexico;Non-Government;Adm-clerical;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Prof-specialty;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Protective-serv;<=50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Government;Protective-serv;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Non-Government;Transport-moving;<=50K
Male;29;White;Married-civ-spouse;Bachelors;France;Non-Government;Exec-managerial;>50K
Male;29;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;29;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;29;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;29;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;>50K
Male;29;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;>50K
Male;29;White;Married-civ-spouse;Prof-school;United-States;Non-Government;Prof-specialty;>50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Government;Tech-support;>50K
Female;30;White;Married-civ-spouse;12th;United-States;Government;Adm-clerical;<=50K
Female;30;White;Married-civ-spouse;9th;Portugal;Non-Government;Machine-op-inspct;<=50K
Female;30;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Adm-clerical;<=50K
Female;30;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Female;30;White;Married-civ-spouse;Assoc-voc;Canada;Non-Government;Tech-support;>50K
Female;30;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;30;White;Married-civ-spouse;10th;United-States;Non-Government;Transport-moving;<=50K
Male;30;White;Married-civ-spouse;5th-6th;Mexico;Non-Government;Machine-op-inspct;<=50K
Male;30;White;Married-civ-spouse;9th;Mexico;Non-Government;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;Assoc-acdm;United-States;Non-Government;Sales;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Government;Protective-serv;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Government;Adm-clerical;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Government;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Male;30;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;<=50K
Male;30;White;Married-civ-spouse;Bachelors;Mexico;Non-Government;Sales;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Government;Protective-serv;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Government;Protective-serv;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Government;Protective-serv;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;>50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;>50K
Male;30;White;Married-civ-spouse;Some-college;Cuba;Government;Adm-clerical;>50K
Female;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Female;31;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Female;31;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;31;White;Married-civ-spouse;10th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;31;White;Married-civ-spouse;9th;United-States;Non-Government;Machine-op-inspct;<=50K
Male;31;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Exec-managerial;<=50K
Male;31;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Farming-fishing;<=50K
Male;31;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Other-service;<=50K
Male;31;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Prof-specialty;<=50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Government;Sales;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Adm-clerical;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Handlers-cleaners;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Machine-op-inspct;<=50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Transport-moving;<=50K
Male;31;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;<=50K
Male;31;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Government;Prof-specialty;>50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;>50K
Male;31;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Prof-specialty;>50K
Male;31;White;Married-civ-spouse;Masters;United-States;Non-Government;Exec-managerial;>50K
Male;31;White;Married-civ-spouse;Masters;United-States;Non-Government;Prof-specialty;>50K
Male;31;White;Married-civ-spouse;Masters;United-States;Non-Government;Tech-support;>50K
Male;31;White;Married-civ-spouse;Some-college;United-States;Government;Craft-repair;>50K
Male;31;White;Married-civ-spouse;Some-college;United-States;Non-Government;Sales;>50K
Female;32;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;>50K
Male;32;White;Married-civ-spouse;Assoc-acdm;United-States;Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;Bachelors;Canada;Non-Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Government;Protective-serv;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Government;Protective-serv;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Exec-managerial;<=50K
Male;32;White;Married-civ-spouse;Masters;United-States;Government;Prof-specialty;<=50K
Male;32;White;Married-civ-spouse;Some-college;Greece;Non-Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;Some-college;Mexico;Non-Government;Handlers-cleaners;<=50K
Male;32;White;Married-civ-spouse;Some-college;United-States;Government;Other-service;<=50K
Male;32;White;Married-civ-spouse;Some-college;United-States;Non-Government;Adm-clerical;<=50K
Male;32;White;Married-civ-spouse;Some-college;United-States;Non-Government;Craft-repair;<=50K
Male;32;White;Married-civ-spouse;Some-college;United-States;Non-Government;Handlers-cleaners;<=50K
Male;32;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;<=50K
Male;32;White;Married-civ-spouse;Assoc-voc;United-States;Non-Government;Other-service;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Government;Protective-serv;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Handlers-cleaners;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Sales;>50K
Male;32;White;Married-civ-spouse;Some-college;United-States;Non-Government;Exec-managerial;>50K
Female;33;White;Married-civ-spouse;HS-grad;United-States;Government;Adm-clerical;<=50K
Female;33;White;Married-civ-spouse;HS-grad;United-States;Non-Government;Sales;<=50K
Female;33;White;Married-civ-spouse;Some-college;United-States;Non-Government;Prof-specialty;>50K
Male;33;White;Married-civ-spouse;10th;United-States;Non-Government;Craft-repair;<=50K
Male;33;White;Married-civ-spouse;12th;United-States;Non-Government;Protective-serv;<=50K
Male;33;White;Married-civ-spouse;1st-4th;Mexico;Non-Government;Craft-repair;<=50K
Male;33;White;Married-civ-spouse;7th-8th;Mexico;Non-Government;Handlers-cleaners;<=50K
Male;33;White;Married-civ-spouse;7th-8th;United-States;Non-Government;Adm-clerical;<=50K
Male;33;White;Married-civ-spouse;9th;United-States;Non-Government;Handlers-cleaners;<=50K
Male;33;White;Married-civ-spouse;Assoc-acdm;United-States;Government;Adm-clerical;<=50K
Male;33;White;Married-civ-spouse;Assoc-acdm;United-States;Government;Handlers-cleaners;<=50K
Male;33;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;33;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Exec-managerial;<=50K
Male;33;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
Male;33;White;Married-civ-spouse;Bachelors;United-States;Non-Government;Prof-specialty;<=50K
